id,created_at,text,retweet_count,favorite_count
846729662030118913,Tue Mar 28 14:24:17 +0000 2017,"RT @APEastRegion: Video Game Hall of Fame finalists: ""Donkey Kong"" ""Final Fantasy VII"" ''Mortal Kombat"" ""Tomb Raider"" and more: https://…",83,0
846728862973247488,Tue Mar 28 14:21:07 +0000 2017,BREAKING: House Intelligence chairman Nunes rebuffs calls to step aside in Russia investigation; says `Why would I?',519,752
846723831507116032,Tue Mar 28 14:01:07 +0000 2017,RT @APCentralRegion: Federal officials lawyer offer differing accounts for why a #Chicago man was shot by an immigration agent. https://t.…,39,0
846723827979702273,Tue Mar 28 14:01:06 +0000 2017,RT @APCentralRegion: Indiana board poised to endorse #Trump-brokered deal to keep Carrier jobs from being outsourced. https://t.co/jSdZc7Rb…,24,0
846723822875299840,Tue Mar 28 14:01:05 +0000 2017,Authorities say a 5-year-old Florida boy recovering after being bitten by a rattlesnake that he mistook for a toy. https://t.co/OcSQHpVAVm,50,57
846721345236951040,Tue Mar 28 13:51:14 +0000 2017,RT @APEastRegion: Construction worker crushed to death by safe deposit box at old bank outside Philadelphia. https://t.co/3YxIcl0r7j,26,0
846719755264364547,Tue Mar 28 13:44:55 +0000 2017,"RT @APEastRegion: Abby Lee Miller quits ""Dance Moms"" reality TV show ahead of sentencing on federal bankruptcy fraud charges. https://t.co/…",54,0
846716271441973249,Tue Mar 28 13:31:04 +0000 2017,Florida school resource deputies lose their jobs for trying to cover up accidental shooting of worker with stun gun. https://t.co/IzF2sDV2aB,119,99
846709227859202048,Tue Mar 28 13:03:05 +0000 2017,RT @AP_Oddities: Two men arrested on drug charges after heroin found hidden in false bottom of a dog crate at Kennedy Airport. https://t.co…,33,0
846708738841042945,Tue Mar 28 13:01:09 +0000 2017,"""It's a boy! I can't wait!"" President Trump spilled the beans on the gender of his next grandchild. https://t.co/qK4Eh0yqxD",62,160
846701090347401216,Tue Mar 28 12:30:45 +0000 2017,'Carlos the Jackal' convicted of deadly 1974 attack on a Paris shopping arcade sentenced to life for third time. https://t.co/VbZZ9A6pnO,106,142
846698329924915200,Tue Mar 28 12:19:47 +0000 2017,BREAKING: Extremist known as `Carlos the Jackal' convicted of 1974 Paris bombing given 3rd life sentence.,225,269
846693343979556864,Tue Mar 28 11:59:58 +0000 2017,RT @APEastRegion: Advocates: Trump's budget would hurt efforts to end homelessness among veterans. @JenMcDermottAP reports. Story: https://…,81,0
846686753150976000,Tue Mar 28 11:33:47 +0000 2017,RT @AP_Oddities: Authorities say man calls 911 after finding a bale of marijuana shaped like a giant cigar on a Florida beach. https://t.co…,55,0
846686726332526592,Tue Mar 28 11:33:40 +0000 2017,RT @AP_Sports: At an age when most soccer players are retiring Jermain Defoe is enjoying a revival. And he thanks a vegan diet. https://t.…,74,0
846686663594127361,Tue Mar 28 11:33:25 +0000 2017,RT @AP_NFL: NFL owners approve Raiders' move to Las Vegas so what now? https://t.co/rbEHA8jd3i,31,0
846686063838052352,Tue Mar 28 11:31:02 +0000 2017,A U.S. think tank says China has nearly completed construction work on 3 man-made islands in the South China Sea. https://t.co/7qM0hcFJbM,84,65
846678286344294400,Tue Mar 28 11:00:08 +0000 2017,#AP10ThingstoKnow: Trump takes aim at Obama's efforts to curb global warming; Trump has casino trademark in Jordan. https://t.co/kfaKV7FzS7,92,51
846674486002941952,Tue Mar 28 10:45:02 +0000 2017,World's largest humanitarian crisis in 70 years declared in 3 African countries as Trump set to slash foreign aid.… https://t.co/027CSiNUuU,588,250
846670973076213761,Tue Mar 28 10:31:05 +0000 2017,Clashes in Paris over the killing of a Chinese man by police leave 3 officers injured; 35 arrested. https://t.co/1ZJDAHh6jA,442,254
846663426546040832,Tue Mar 28 10:01:05 +0000 2017,4-plus years after alleged hit-and-run that killed a Thai police officer a Red Bull heir has not faced justice.… https://t.co/yhwiCPhFQx,127,70
846660394236203008,Tue Mar 28 09:49:02 +0000 2017,RT @APWestRegion: Challenges of self-driving vehicles hit home in Arizona where 1 ended up on its side after state welcomed testing https:…,74,0
846648819282563072,Tue Mar 28 09:03:03 +0000 2017,VIDEO: Red Bull heir jet-sets despite hit-and-run that killed Thai police officer. https://t.co/mj2uMprvdn,47,30
846641010579005440,Tue Mar 28 08:32:01 +0000 2017,Sour note: Brexit forces orchestra to move from the United Kingdom to Belgium @JillLawless reports. https://t.co/3ULZzQDiVe,74,70
846633476531130372,Tue Mar 28 08:02:05 +0000 2017,For Turkish President Recep Tayyip Erdogan referendum on power is a big gamble @torchiachris writes. https://t.co/wLMw1QeyV1,49,36
846625681324822528,Tue Mar 28 07:31:06 +0000 2017,Trump has a trademark in Jordan including provision for a casino despite gambling being illegal. By @jongambrellap. https://t.co/0hPHc8HO0x,211,159
846619354691198977,Tue Mar 28 07:05:58 +0000 2017,Four-plus years after alleged hit-and-run that killed cop a Red Bull heir has not faced justice. https://t.co/qViSSxjWaq,156,109
846618387698630656,Tue Mar 28 07:02:07 +0000 2017,South Korean officials say presumed remains found of a missing victim of a 2014 ferry disaster that killed 304. https://t.co/LtNBymGJ5e,49,41
846614706588696576,Tue Mar 28 06:47:30 +0000 2017,Malaysia's health minister says the body of the half-brother of N. Korean leader Kim Jong Un still in the country. https://t.co/uq3tEeO4s2,35,30
846613598910779394,Tue Mar 28 06:43:05 +0000 2017,BREAKING: South Korean officials say salvage crews find presumed remains of missing ferry disaster victim.,85,67
846610432186073088,Tue Mar 28 06:30:30 +0000 2017,S. African anti-apartheid leader Ahmed Kathrada who spent many years in jail alongside Nelson Mandela dies at 87. https://t.co/ClMmtOxOgF,194,168
846597011403145216,Tue Mar 28 05:37:11 +0000 2017,South Korea holds memorial ceremony for the 9 passengers still missing from the 2014 ferry disaster that killed 304. https://t.co/23nTeMtqmK,107,148
846588433028055040,Tue Mar 28 05:03:05 +0000 2017,Powerful cyclone slams Australia's tropical northeast coast tearing down trees knocking out power to thousands. https://t.co/LwXSyorejV,122,86
846584807320641536,Tue Mar 28 04:48:41 +0000 2017,RT @APSouthRegion: The names Matthew and Otto are being retired for Atlantic tropical storms and hurricanes after 2016's deadly season. htt…,46,0
846584665939066881,Tue Mar 28 04:48:07 +0000 2017,BREAKING: South African anti-apartheid leader Ahmed Kathrada dies at 87.,326,249
846581475256537088,Tue Mar 28 04:35:27 +0000 2017,RT @APEntertainment: Student loses cancer battle days after having dream come true in talk with #Beyonce https://t.co/qQfffNyhCE https://t.…,42,0
846577199968931840,Tue Mar 28 04:18:27 +0000 2017,American Airlines agrees to pay $200 million for stake in China Southern Airlines and expand commercial cooperation. https://t.co/pbKPrmqwCK,66,69
846575291883511808,Tue Mar 28 04:10:52 +0000 2017,RT @AP_Oddities: That Mustang in the rearview mirror turned out to be a real horse on a California highway _ followed by a mule. https://t.…,43,0
846572592194617344,Tue Mar 28 04:00:09 +0000 2017,RT @APEastRegion: Prosecutors want two former @GovChristie allies to get 3-4 years in prison for Bridgegate. STORY: https://t.co/l3RPiafLkn…,61,0
846571704495280128,Tue Mar 28 03:56:37 +0000 2017,BREAKING: American Airlines agrees to buy $200 million stake in China Southern Airlines expand business cooperation.,257,247
846570056037388288,Tue Mar 28 03:50:04 +0000 2017,RT @juozapa: Sheriff: 3 burglars fatally shot by homeowner's armed son (from @AP) https://t.co/5FxoEAtlLn,47,0
846567540088324096,Tue Mar 28 03:40:04 +0000 2017,RT @APEntertainment: Prosecutors fight #BillCosby bid to query 2000 potential jurors https://t.co/bfeN5aJbah https://t.co/dZZT4g5FV7,32,0
846566372385677312,Tue Mar 28 03:35:26 +0000 2017,RT @APCentralRegion: #Oklahoma authorities: Man shoots and kills 3 would-be burglars wearing masks who forced way into home. https://t.co/v…,48,0
846566354572529666,Tue Mar 28 03:35:22 +0000 2017,RT @APWestRegion: Study predicts more than half of Southern California's beaches could completely erode by 2100. https://t.co/r1y5tQJKtH,151,0
846566328387485696,Tue Mar 28 03:35:15 +0000 2017,"RT @APSouthRegion: ""We need to fix this now."": N. Carolina's governor on @AP story about $3.76B cost of the state's LGBT law. https://t.co/…",128,0
846565662201929728,Tue Mar 28 03:32:36 +0000 2017,VIDEO: Killer whales in southern Argentina attack and kill sea lions. https://t.co/gPW2IeVdtF,291,386
846560606224289792,Tue Mar 28 03:12:31 +0000 2017,Trump takes aim at Obama's efforts to curb global warming. https://t.co/9Mf1ooEy9u,317,236
846558960270409732,Tue Mar 28 03:05:59 +0000 2017,#AP10Things to know for Tues.: What House intel chair was doing at White House; why Russians are protesting. https://t.co/nT999KH96O,96,131
846557938944819200,Tue Mar 28 03:01:55 +0000 2017,RT @APEastRegion: Racist sword killer charged with murder as act of terrorism says he thought about attacking blacks for years. More: http…,137,0
846551739788656640,Tue Mar 28 02:37:17 +0000 2017,RT @AP_Politics: Spokesman: House intel chief met on WH grounds with source of claim on Trump officials and incidental surveillance. https:…,86,0
846547806944972801,Tue Mar 28 02:21:39 +0000 2017,RT @APSouthRegion: Mississippi governor signs a law banning #sanctuarycities in his state. https://t.co/tzLDZdHP2U,143,0
846544389174386688,Tue Mar 28 02:08:05 +0000 2017,RT @APSouthRegion: Activist and journalist Roger Wilkins who held a civil rights post in the Johnson administration has died at 85. https…,73,0
846538682282786817,Tue Mar 28 01:45:24 +0000 2017,At least 3 killed in fire that swept through building housing people recovering from homelessness or addiction. https://t.co/6ifyR62uzo,84,67
846537896219873280,Tue Mar 28 01:42:17 +0000 2017,"""Panic buttons"" that Colombia gave to at-risk activists and journalists could be used to track or spy on them. https://t.co/JVomoj8mO7",202,166
846815797041397760,Tue Mar 28 20:06:33 +0000 2017,House Intelligence Chair Devin Nunes says he's invited FBI head James Comey to testify again before investigators… https://t.co/71fragGwn4,60,101
846815786836672513,Tue Mar 28 20:06:31 +0000 2017,RT @CNNMoney: Dow jumps 151 points breaking 8-day losing streak. S&amp;P 500 rises 0.7% and Nasdaq gains 0.6%. https://t.co/A9OlUXl3FI,24,0
846814542545997826,Tue Mar 28 20:01:34 +0000 2017,Fox News host Bill O'Reilly has apologized after making a racially charged joke about a congresswoman's hair… https://t.co/JVm7aI9RFs,128,173
846812265978449920,Tue Mar 28 19:52:31 +0000 2017,Scientists have long hoped to make red blood cells in labs. Could stem cells help create an endless supply of blood… https://t.co/03PhecFjJV,129,265
846809970096193537,Tue Mar 28 19:43:24 +0000 2017,"RT @CNNnewsroom: ""Truth vs. absolute fantasy land"" @RepMikeQuigley on WH denying they blocked Yates testimony https://t.co/9od80efTmA https…",44,0
846809622891630592,Tue Mar 28 19:42:01 +0000 2017,President Trump dramatically changes the US approach to climate change https://t.co/pNKLybArjd https://t.co/4IDI5w2QbH,118,166
846808616871047171,Tue Mar 28 19:38:01 +0000 2017,Senate Majority Leader Mitch McConnell says the Senate will vote on Supreme Court nominee Neil Gorsuch on April 7… https://t.co/T3NT1JMJfc,78,112
846807610208796673,Tue Mar 28 19:34:01 +0000 2017,Here's a breakdown of what President Trump's executive order accomplishes and what it doesn't… https://t.co/P2LLeeHvgk,81,107
846806758014304258,Tue Mar 28 19:30:38 +0000 2017,An exasperated Sean Spicer tossed out a salad dressing analogy to defend the White House https://t.co/6Nuv1cp4O6 https://t.co/Aw37IZo3DK,94,242
846804264752177153,Tue Mar 28 19:20:44 +0000 2017,JUST IN: Trump signs executive order rolling back Obama-era climate rules saying it's a step toward growing US job… https://t.co/1BxewEvtdQ,238,252
846799948607868928,Tue Mar 28 19:03:35 +0000 2017,"RT @CNNPolitics: Trump: ""We will put our miners back to work"" and “we are putting an end to the war on coal"" https://t.co/sbudjPpOCX",70,0
846798807941758981,Tue Mar 28 18:59:03 +0000 2017,"Trump: The executive order on climate change will ""eliminate federal overreach"" and ""restore economic freedom"" https://t.co/0MCXHbALrA",116,216
846797578515689473,Tue Mar 28 18:54:10 +0000 2017,"President Trump: ""My administration is putting an end to the war on coal"" https://t.co/UYpqI3w42L https://t.co/yilenw0v6s",156,298
846797543266828288,Tue Mar 28 18:54:01 +0000 2017,The new £1 coin is here and it has caused a few problems along the way https://t.co/1gLbvpZH79 https://t.co/jBik8FC11e,55,99
846794521769857024,Tue Mar 28 18:42:01 +0000 2017,Having trouble reaching your congressional representative? Yes there is an app for that https://t.co/UMY1tB2LFP https://t.co/JUN6ums9vw,126,204
846793264552448001,Tue Mar 28 18:37:01 +0000 2017,Ivanka Trump says she and her 5-year-old daughter Arabella will take a coding class together this summer… https://t.co/eFC6dALakz,76,312
846792127573057538,Tue Mar 28 18:32:30 +0000 2017,"Love science history? This handwritten page from Darwin's ""Origin of Species"" is up for grabs; bids open at $67500… https://t.co/vjGJpQ5xDK",97,244
846789997533564929,Tue Mar 28 18:24:02 +0000 2017,"The top US commander in Iraq says ""there's a fair chance"" a US airstrike in west Mosul killed civilians on March 17… https://t.co/5TsNhLApHx",131,132
846788733538062336,Tue Mar 28 18:19:01 +0000 2017,"A boy donated his Wii to grieving Wisconsin cops to ""make them feel better"" after a detective in the area was kille… https://t.co/jAS0q1zwsD",245,947
846787473904668674,Tue Mar 28 18:14:00 +0000 2017,Here's what President Trump's executive order on climate change means for the world https://t.co/2ZGK9JDnLB https://t.co/mCevSH3VRH,417,405
846785208112295936,Tue Mar 28 18:05:00 +0000 2017,Having trouble reaching your Congressperson? There's an app for that https://t.co/AOCNMObqpV,141,170
846782695497719810,Tue Mar 28 17:55:01 +0000 2017,"""I thought that was so 1950s"": Sen. Rand Paul accuses John McCain of McCarthyism https://t.co/UKhj9i7Jrm https://t.co/baZa5tsmGE",77,162
846780372549545984,Tue Mar 28 17:45:47 +0000 2017,Trump who railed against Obama for golfing while in office notched his 13th golf course visit as president… https://t.co/rINUy1LnL9,1917,2222
846778168182788096,Tue Mar 28 17:37:02 +0000 2017,Trump praises Ford's $1.2 billion investment in Mich. plants. Most of investment was part of 2015 labor deal.… https://t.co/FmKlgkdhyO,438,639
846773313594687490,Tue Mar 28 17:17:44 +0000 2017,"RT @CNNPolitics: Sean Spicer: The White House ""took no action that prevented"" former acting AG Sally Yates from testifying on Russia https:…",146,0
846770578853814272,Tue Mar 28 17:06:52 +0000 2017,White House holds daily press briefing. Watch live: https://t.co/oZz0jU4MJI https://t.co/bSuvoyNNCQ,35,99
846768348675407873,Tue Mar 28 16:58:01 +0000 2017,Disastrous. A nightmare scenario. Tragic. NAFTA architects warn against throwing out the trade deal… https://t.co/tZdNWRFoUs,163,250
846766336609013761,Tue Mar 28 16:50:01 +0000 2017,“A new age of American aviation”: Nearly 800000 U.S. drone registrations were filed in the past 15 months… https://t.co/KgbS1FkAfL,107,207
846763821729529858,Tue Mar 28 16:40:01 +0000 2017,These are the six climate change policies expected to be targeted by Trump's executive order https://t.co/cTAwF6GLKx https://t.co/wZnI788N0t,170,185
846761308435439618,Tue Mar 28 16:30:02 +0000 2017,“This issue is not going away”: Republicans say GOP isn’t ready to abandon health care quite yet… https://t.co/oHDmMEWYlH,45,100
846758788099162112,Tue Mar 28 16:20:01 +0000 2017,House intel committee Dem says she doesn’t trust Nunes who is “over his head” https://t.co/zVnRJGbnoD https://t.co/BuMVsuc3ct,246,728
846756271072137216,Tue Mar 28 16:10:01 +0000 2017,Supreme Court sides with death row inmate whose lawyers said he is intellectually disabled https://t.co/aaqSa8mxz3 https://t.co/LXZI2Ma4CH,78,237
846753000257409026,Tue Mar 28 15:57:01 +0000 2017,White House denies it sought to prevent former acting Attorney General Sally Yates' testimony… https://t.co/g8FPmwnJST,209,379
846749448348864512,Tue Mar 28 15:42:54 +0000 2017,"RT @CNNOpinion: .@isabelrose: living joyously with our transgender daughter isn't ""indulging"" Samuel it's loving Sadie https://t.co/q0Q0tB…",12,0
846748723015233536,Tue Mar 28 15:40:02 +0000 2017,How Trump can keep America's grid safe from hackers https://t.co/NcuJl2p9iQ https://t.co/IagCj7Rbrz,39,104
